file_path,latitude,longitude,city,state,country,display_name
c:/temp/IMG_20250620_115814.jpg,51.41053888888889,21.96998611111111,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_115954.jpg,51.40963055555555,21.967605555555554,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_120239.jpg,51.408902777777776,21.96855833333333,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_122543.jpg,51.41455277777778,21.969705555555553,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_122609.jpg,51.41452222222222,21.969738888888887,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_122744.jpg,51.41437222222222,21.969616666666663,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_122807.jpg,51.41449166666666,21.969627777777777,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_123221.jpg,51.41446666666666,21.969575,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_123225.jpg,51.41446666666666,21.969575,Puławy,województwo lubelskie,Polska,"Puławy, powiat puławski, województwo lubelskie, 24-111, Polska"
c:/temp/IMG_20250620_134244.jpg,51.322125,21.947069444444445,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135257.jpg,51.30913333333333,21.751466666666666,Przyłęk,województwo mazowieckie,Polska,"Przyłęk, gmina Przyłęk, powiat zwoleński, województwo mazowieckie, Polska"
c:/temp/IMG_20250620_135638.jpg,51.31980555555556,21.947066666666668,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
c:/temp/IMG_20250620_135645.jpg,51.32275555555556,21.94731388888889,Kazimierz Dolny,województwo lubelskie,Polska,"Kazimierz Dolny, gmina Kazimierz Dolny, powiat puławski, województwo lubelskie, 24-120, Polska"
